x,y,river,year,migration_rate (m/yr),curvature (1/m),row_id,EVI_change_2000_2016_unitless,EVI_change_2016_2024_unitless,CV_runoff_ERA5_2000_2016_unitless,CV_runoff_ERA5_2016_2024_unitless,DamDistance_km,CV_discharge_USGS_2000_2016_unitless,CV_discharge_USGS_2016_2024_unitless,DamBin,DamBin_code,CV_diff_2000_2016_ERA5_minus_USGS,CV_diff_2016_2024_ERA5_minus_USGS
422204.1467,3626065.008,Blackwarrior,2016,4.734143079,0.001405364,552,0.057664739,0.038973663,1.093508029,0.977809191,1.30565108,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
421936.611,3626073.986,Blackwarrior,2016,12.63560522,0.001824336,553,0.06475082,0.065089732,1.093508029,0.977809191,1.106671744,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
421779.7496,3625975.893,Blackwarrior,2016,-0.509966224,0.005100661,554,0.041248834,0.03257149,1.093508029,0.977809191,1.091167487,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
421761.2447,3625826.472,Blackwarrior,2016,-9.704865498,0.0023694,555,0.015317769,0.056312958,1.093508029,0.977809191,1.211845382,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
421766.4442,3625655.141,Blackwarrior,2016,-13.16861172,0.000682681,556,0.025637911,0.23512518,1.093508029,0.977809191,1.368296084,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
421825.013,3625452.08,Blackwarrior,2016,11.81301892,-0.000150144,557,0.038765814,0.107566018,1.093508029,0.977809191,1.577788815,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
421870.2208,3625233.426,Blackwarrior,2016,10.5509194,-0.00140613,558,0.01074632,0.00620998,1.093508029,0.977809191,1.797145499,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
421857.5645,3625086.029,Blackwarrior,2016,-8.006702305,-0.006169237,559,0.084058503,0.280057373,1.093508029,0.977809191,1.930444779,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
421766.3325,3625003.037,Blackwarrior,2016,-5.783984726,-0.003085663,560,0.045221161,0.23985836,1.093508029,0.977809191,1.980797778,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
421570.5884,3624969.958,Blackwarrior,2016,-13.01461988,-0.000646853,561,0.026268146,0.130840201,1.093508029,0.977809191,1.966592826,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
421342.6289,3624962.257,Blackwarrior,2016,15.01141382,-0.000174328,562,0.027315928,0.100065593,1.093508029,0.977809191,1.944493012,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
421034.0069,3624947.607,Blackwarrior,2016,-13.77549704,-1.74E-05,563,0.056983355,0.052739363,1.093508029,0.977809191,1.961230111,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
420676.8797,3624961.717,Blackwarrior,2016,-18.36236102,0.000149603,564,0.097023687,0.023986312,1.093508029,0.977809191,2.009723172,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
420284.5278,3624932.816,Blackwarrior,2016,2.357259807,0.00026646,565,0.043050274,-0.019823057,1.195021086,1.026127762,2.172136238,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
419928.8087,3624875.47,Blackwarrior,2016,19.8392177,0.000773294,566,0.079344437,0.168175267,1.195021086,1.026127762,2.39310332,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
419785.7803,3624794.837,Blackwarrior,2016,11.99376032,-6.75E-05,567,0.054552623,0.241850366,1.195021086,1.026127762,2.538730787,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
419526.4178,3624669.999,Blackwarrior,2016,5.548417646,-0.001726727,568,0.084217154,0.066556497,1.195021086,1.026127762,2.790920986,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
419319.5437,3624688.931,Blackwarrior,2016,4.053334099,-0.001469627,569,0.093429736,0.282894851,1.195021086,1.026127762,2.90542745,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
419060.4957,3624854.869,Blackwarrior,2016,2.015247785,-0.000185297,570,0.121241121,0.155263762,1.195021086,1.026127762,2.962667182,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
418763.0717,3625016.093,Blackwarrior,2016,24.81847875,-0.00016707,571,0.090101237,0.168800453,1.195021086,1.026127762,3.083224572,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
418542.5971,3625159.866,Blackwarrior,2016,-8.725846384,-0.001550738,572,0.122153538,0.256525786,1.195021086,1.026127762,3.179509659,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
418480.8437,3625251.79,Blackwarrior,2016,6.624391962,-0.009234246,573,0.125184042,0.322962782,1.195021086,1.026127762,3.182747184,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
418485.4678,3625353.229,Blackwarrior,2016,6.289360428,-0.002753939,574,0.109995639,0.110664663,1.195021086,1.026127762,3.127333459,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
418587.594,3625495.827,Blackwarrior,2016,-20.56047018,0.000140395,575,0.119180012,0.208168597,1.195021086,1.026127762,2.968860045,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
418760.1934,3625817.69,Blackwarrior,2016,25.22357512,0.000453236,576,0.100318447,0.29901314,1.195021086,1.026127762,2.671981681,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
418828.8159,3626047.51,Blackwarrior,2016,-1.007778998,0.000642916,577,0.134548123,0.301888944,1.195021086,1.026127762,2.522595675,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
418863.2736,3626299.746,Blackwarrior,2016,-4.549404206,-3.85E-05,578,0.139459077,0.272139004,1.195021086,1.026127762,2.41533984,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
418878.6234,3626451.174,Blackwarrior,2016,4.663539999,-0.005907588,579,0.122042546,0.159967087,1.195021086,1.026127762,2.367065978,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
418936.3392,3626486.587,Blackwarrior,2016,3.990336037,-0.00798317,580,0.113793971,0.262440642,1.195021086,1.026127762,2.303773505,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
419046.8905,3626504.908,Blackwarrior,2016,14.65522447,-0.001459058,581,0.117628379,0.132568432,1.195021086,1.026127762,2.191695023,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
419214.4585,3626477.433,Blackwarrior,2016,-6.828462559,-0.000289299,582,0.086526746,0.23310212,1.195021086,1.026127762,2.032612615,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
419518.0398,3626435.63,Blackwarrior,2016,18.73034649,4.61E-05,583,0.118718527,0.128678031,1.195021086,1.026127762,1.747431336,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
419782.5854,3626359.323,Blackwarrior,2016,15.68647593,0.000469618,584,0.052900251,0.12115771,1.195021086,1.026127762,1.51954412,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
420065.2475,3626366.388,Blackwarrior,2016,-3.707778442,0.001743137,585,0.069095143,0.05699817,1.195021086,1.026127762,1.256396974,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
420202.4126,3626403.99,Blackwarrior,2016,-7.924172632,0.001915558,586,-0.013233113,0.096732827,1.195021086,1.026127762,1.116493532,1.454717049,1.258098565,0–10 km,0,-0.259695963,-0.231970803
420432.6684,3626590.485,Blackwarrior,2016,29.13528439,0.00033795,587,0.008602177,0.366092997,1.093508029,0.977809191,0.829696766,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
420585.4409,3626841.793,Blackwarrior,2016,-7.031560257,-0.000731952,588,0.097249404,0.256528166,1.093508029,0.977809191,0.619377072,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
420758.4117,3626940.618,Blackwarrior,2016,-1.964684944,-0.002627119,589,0.086590691,0.07310971,1.093508029,0.977809191,0.445279537,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
420879.645,3626938.361,Blackwarrior,2016,-15.44987538,0.000114649,590,0.073887233,0.155608241,1.093508029,0.977809191,0.32439998,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
420982.8466,3626992.385,Blackwarrior,2016,17.26398333,0.00060484,591,0.086786142,0.187104154,1.093508029,0.977809191,0.237318035,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
421154.4024,3627036.685,Blackwarrior,2016,-5.800693278,0.001364237,592,0.061105533,0.22625715,1.093508029,0.977809191,0.143766614,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
421305.4604,3627133.992,Blackwarrior,2016,-6.152307615,0.000507252,593,0.031768025,0.254926893,1.093508029,0.977809191,0.255103162,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
421551.7641,3627373.766,Blackwarrior,2016,-3.759430097,0.000647875,594,0.030401801,0.35691703,1.093508029,0.977809191,0.588406232,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
421741.3371,3627552.289,Blackwarrior,2016,-15.00524883,0.000624039,595,0.053763681,0.339900162,1.093508029,0.977809191,0.846028682,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
421866.3013,3627959.079,Blackwarrior,2016,3.760821473,-7.05E-05,596,0.07160869,0.395477183,1.093508029,0.977809191,1.249855865,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422025.4558,3628270.252,Blackwarrior,2016,-16.58374375,-0.0009749,597,0.073146477,0.564433406,1.093508029,0.977809191,1.598425091,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422185.2474,3628441.384,Blackwarrior,2016,-10.50744466,-0.001224075,598,0.068800772,0.38573837,1.093508029,0.977809191,1.82816151,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422448.8988,3628607.971,Blackwarrior,2016,-2.045188364,-0.000790176,599,0.070014898,0.163452232,1.093508029,0.977809191,2.114704122,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422710.7889,3628629.146,Blackwarrior,2016,-5.017085123,0.000427629,600,0.063033183,0.292862382,1.093508029,0.977809191,2.295000659,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422985.3827,3628724.742,Blackwarrior,2016,-6.743608011,0.001151694,601,0.04577866,0.326672303,1.093508029,0.977809191,2.5517668,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423212.4627,3628943.64,Blackwarrior,2016,-15.40738503,0.001477224,602,0.100597318,0.286064351,1.093508029,0.977809191,2.867155321,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423331.0303,3629198.423,Blackwarrior,2016,-25.63761202,0.000871259,603,0.03175015,0.298221141,1.093508029,0.977809191,3.133410813,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423343.5412,3629611.97,Blackwarrior,2016,-6.351001863,0.000571131,604,0.037885104,0.388433389,1.093508029,0.977809191,3.456053497,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423289.1717,3629796.121,Blackwarrior,2016,8.864623895,-0.000936006,605,0.024964243,0.389642919,1.093508029,0.977809191,3.570331898,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423287.688,3630014.661,Blackwarrior,2016,5.001630634,-0.002394821,606,0.034528566,0.303552102,1.093508029,0.977809191,3.749013493,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423433.5384,3630177.226,Blackwarrior,2016,-4.168831947,-0.002366034,607,0.045662337,0.244264266,1.093508029,0.977809191,3.965438556,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423590.7401,3630242.03,Blackwarrior,2016,11.45543208,-0.000305059,608,0.014130412,0.23057698,1.093508029,0.977809191,4.108608917,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423754.4709,3630266.231,Blackwarrior,2016,9.556716433,0.003517279,609,0.014414172,0.563352821,1.093508029,0.977809191,4.2252454,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423846.7711,3630421.244,Blackwarrior,2016,4.155710229,0.004332438,610,-0.003502263,0.545589428,1.093508029,0.977809191,4.404634205,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423817.9029,3630594.321,Blackwarrior,2016,11.96807492,0.001612135,611,0.083242549,0.537389243,1.093508029,0.977809191,4.527488725,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423647.098,3630792.056,Blackwarrior,2016,19.53689156,-0.000174369,612,0.015279257,0.343500073,1.093508029,0.977809191,4.597147463,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423513.0659,3631003.198,Blackwarrior,2016,-5.031938441,-0.001530271,613,0.030994833,0.331159821,1.093508029,0.977809191,4.710057814,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423466.6343,3631212.983,Blackwarrior,2016,7.549653271,-0.001764922,614,0.025143048,0.403877225,1.093508029,0.977809191,4.872203729,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423538.1381,3631457.127,Blackwarrior,2016,-24.74952646,-0.000134219,615,0.030118518,0.379297709,1.093508029,0.977809191,5.12192531,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423657.4869,3631742.298,Blackwarrior,2016,10.71790082,0.00184836,616,0.027895131,0.436844825,1.093508029,0.977809191,5.430291787,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423602.704,3631895.309,Blackwarrior,2016,7.189523457,0.002218942,617,0.027852667,0.419052656,1.093508029,0.977809191,5.543265361,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423451.5424,3632066.081,Blackwarrior,2016,2.777725129,-0.000212348,618,0.059116958,0.34892713,1.093508029,0.977809191,5.635638392,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423333.5213,3632249.41,Blackwarrior,2016,10.66890217,-0.002457939,619,0.06470869,0.246346782,1.093508029,0.977809191,5.759486201,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423285.2768,3632407.089,Blackwarrior,2016,13.56529756,-0.001818223,620,0.094811579,0.358086477,1.093508029,0.977809191,5.889044865,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423422.0192,3632677.146,Blackwarrior,2016,-17.67798193,5.56E-05,621,0.097376339,0.429051541,1.093508029,0.977809191,6.190202297,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423527.6985,3633011.227,Blackwarrior,2016,-12.26564647,0.001188975,622,0.069377863,0.395533337,1.093508029,0.977809191,6.540107066,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423524.481,3633202.918,Blackwarrior,2016,12.56422228,0.003491554,623,0.049748166,0.202756882,1.093508029,0.977809191,6.718549714,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423376.01,3633376.58,Blackwarrior,2016,10.64425298,0.001324035,624,,,,,,1.454717049,1.258098565,Unknown,-1,,
423119.5056,3633525.921,Blackwarrior,2016,-8.131422498,0.000678833,625,0.044285457,0.259174412,1.093508029,0.977809191,6.899180913,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422882.0647,3633560.459,Blackwarrior,2016,13.45675558,-9.23E-05,626,0.03389439,0.298582358,1.093508029,0.977809191,6.870439672,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422571.1961,3633701.065,Blackwarrior,2016,-6.088913015,-0.000279369,627,0.017470353,0.165869474,1.093508029,0.977809191,6.938876188,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422304.3135,3633803.198,Blackwarrior,2016,-2.465225042,-0.000778652,628,0.03857064,0.308693462,1.093508029,0.977809191,6.992011305,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422108.5802,3633959.209,Blackwarrior,2016,5.309928071,-0.002394112,629,0.012664639,0.177340659,1.093508029,0.977809191,7.118572949,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422058.9539,3634110.709,Blackwarrior,2016,-5.236189395,-0.002665047,630,0.005688061,0.327352337,1.093508029,0.977809191,7.262885165,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422051.727,3634302.892,Blackwarrior,2016,-4.682969911,-0.001189554,631,0.051875064,0.442907552,1.093508029,0.977809191,7.452993633,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422130.4373,3634484.452,Blackwarrior,2016,-7.270553893,-0.001052301,632,0.050038269,0.053680859,1.093508029,0.977809191,7.642626791,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422157.3511,3634579.21,Blackwarrior,2016,8.002247522,-0.00282636,633,0.050722862,0.354565872,1.093508029,0.977809191,7.740000804,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422249.3953,3634724.49,Blackwarrior,2016,-5.840774971,-0.002273502,634,0.031897333,0.472064217,1.093508029,0.977809191,7.895929226,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422479.374,3634835.369,Blackwarrior,2016,-11.14385349,-0.001533399,635,0.054683844,0.160915198,1.093508029,0.977809191,8.039227832,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
422758.5559,3634783.045,Blackwarrior,2016,10.36725571,-0.000164473,636,0.036047685,0.263754987,1.093508029,0.977809191,8.03697056,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423076.5136,3634717.73,Blackwarrior,2016,-8.031993167,0.001759201,637,0.063592769,0.2604543,1.093508029,0.977809191,8.041060448,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423228.7647,3634787.18,Blackwarrior,2016,-4.31304583,0.00621376,638,0.045086449,0.3332192,1.093508029,0.977809191,8.145205907,1.454717049,1.258098565,0–10 km,0,-0.36120902,-0.280289374
423254.8111,3634985.406,Blackwarrior,2016,6.711333696,0.002642746,639,0.038914679,0.133682254,0.956114096,0.908318565,8.343776496,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
423192.3501,3635190.155,Blackwarrior,2016,-5.562987275,0.003560499,640,0.10530304,0.329756965,0.956114096,0.908318565,8.52763543,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422995.8858,3635284.098,Blackwarrior,2016,-6.807869051,0.00093483,641,0.023542575,0.373507684,0.956114096,0.908318565,8.575767947,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422646.1053,3635331.877,Blackwarrior,2016,-25.70053473,-7.88E-05,642,-0.013820645,0.27689647,0.956114096,0.908318565,8.556528488,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422317.754,3635383.981,Blackwarrior,2016,14.566846,-0.001825671,643,0.045042979,0.237760889,0.956114096,0.908318565,8.558901207,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422193.0397,3635497.294,Blackwarrior,2016,4.934454978,-0.002663404,644,0.019008569,0.035311812,0.956114096,0.908318565,8.656118608,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422097.4185,3635768.85,Blackwarrior,2016,8.65429313,-0.000590896,645,0.056224366,0.108693629,0.956114096,0.908318565,8.915910788,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422066.4692,3636146.714,Blackwarrior,2016,1.957283614,-0.000419458,646,0.089363104,0.12345309,0.956114096,0.908318565,9.28913003,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422080.0908,3636464.309,Blackwarrior,2016,8.571843843,-0.001966705,647,0.102987998,0.302527835,0.956114096,0.908318565,9.606732007,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422147.9636,3636595.469,Blackwarrior,2016,2.528066778,-0.006472724,648,0.111840566,0.269623811,0.956114096,0.908318565,9.743754147,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422376.8575,3636599.659,Blackwarrior,2016,-9.369392218,-0.000448044,649,0.10425907,0.310122152,0.956114096,0.908318565,9.772816749,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
422788.5188,3636542.327,Blackwarrior,2016,-21.66322996,0.000194718,650,0.196841103,0.082129733,0.956114096,0.908318565,9.774258909,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
423069.6267,3636516.418,Blackwarrior,2016,20.35742872,0.002282975,651,0.23148486,0.131832891,0.956114096,0.908318565,9.798400827,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
423264.9712,3636604.386,Blackwarrior,2016,12.25318794,0.004795647,652,0.045873429,0.414268891,0.956114096,0.908318565,9.92359063,1.454717049,1.258098565,0–10 km,0,-0.498602953,-0.34978
423249.6406,3636897.885,Blackwarrior,2016,17.00593489,0.00032762,653,0.135969158,0.219710409,0.956114096,0.908318565,10.20786125,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423147.4655,3637407.126,Blackwarrior,2016,-28.31568771,-5.93E-05,654,0.075971626,0.200155835,0.956114096,0.908318565,10.68831206,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423129.6887,3637839.731,Blackwarrior,2016,-15.44715463,-0.000120659,655,0.090312227,0.227025664,0.956114096,0.908318565,11.11100426,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423090.489,3638157.717,Blackwarrior,2016,23.81035132,-0.000874851,656,0.134009186,0.25673289,0.956114096,0.908318565,11.41784683,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423109.8168,3638366.425,Blackwarrior,2016,13.88595049,-0.005046726,657,0.096102831,0.338569084,0.956114096,0.908318565,11.62695573,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423293.9842,3638450.74,Blackwarrior,2016,11.45651378,-0.0026823,658,0.175000995,0.126181479,0.956114096,0.908318565,11.74159863,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423541.262,3638416.941,Blackwarrior,2016,15.3980583,-0.001656192,659,0.255669261,0.044962495,0.956114096,0.908318565,11.75506865,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423752.8294,3638264.062,Blackwarrior,2016,-17.24694674,-0.000592825,660,0.090997886,0.096428356,0.956114096,0.908318565,11.64976318,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423918.3017,3638050.836,Blackwarrior,2016,-11.99933103,0.001514729,661,0.055237498,0.196318157,0.956114096,0.908318565,11.47979469,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424059.7628,3637996.668,Blackwarrior,2016,2.536616038,0.008972023,662,0.084569999,0.211300443,0.956114096,0.908318565,11.46163168,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424184.2956,3638114.363,Blackwarrior,2016,8.583321301,0.002175103,663,0.117195644,0.136188953,0.956114096,0.908318565,11.60707696,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424251.3117,3638391.593,Blackwarrior,2016,12.05862316,0.001027188,664,0.077910276,0.129333083,0.956114096,0.908318565,11.8923152,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424213.7177,3638650.373,Blackwarrior,2016,-10.07966715,0.001740364,665,0.10334967,0.246846343,0.956114096,0.908318565,12.1333084,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424148.0619,3638816.641,Blackwarrior,2016,3.002485479,0.001757399,666,,,,,,1.454717049,1.258098565,Unknown,-1,,
423951.7642,3638975.254,Blackwarrior,2016,2.448189182,0.000836456,667,0.072015582,0.391844313,0.956114096,0.908318565,12.38756552,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423776.5661,3639086.739,Blackwarrior,2016,-10.90802739,0.000347126,668,0.074319082,0.204148668,0.956114096,0.908318565,12.45891936,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423539.1077,3639191.534,Blackwarrior,2016,8.0865192,-0.000416705,669,0.112783045,0.327276368,0.956114096,0.908318565,12.51495651,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423413.4057,3639267.397,Blackwarrior,2016,10.43095075,-0.00597977,670,0.10944158,0.287766945,0.956114096,0.908318565,12.56677031,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423374.2533,3639361.115,Blackwarrior,2016,8.849435044,-0.005105879,671,0.106651534,0.327731137,0.956114096,0.908318565,12.65227979,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423414.8995,3639552.795,Blackwarrior,2016,4.16971748,-0.003582071,672,0.113650531,0.305341911,0.956114096,0.908318565,12.84815995,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423625.7765,3639621.703,Blackwarrior,2016,-6.545201053,-0.005104567,673,0.087092959,0.328348363,0.956114096,0.908318565,12.95389091,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423746.5269,3639503.661,Blackwarrior,2016,-2.959068754,-0.001383999,674,0.099978169,0.384360773,0.956114096,0.908318565,12.86127824,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
423881.953,3639301.632,Blackwarrior,2016,-11.36122321,0.001318756,675,0.062716543,0.306884565,0.956114096,0.908318565,12.69117054,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424023.9894,3639149.948,Blackwarrior,2016,-6.850402058,0.001000739,676,0.106816281,0.287883362,0.956114096,0.908318565,12.57403883,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424432.5066,3639038.107,Blackwarrior,2016,1.899024885,0.001370605,677,0.093199936,0.267315624,0.956114096,0.908318565,12.56390445,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424587.5529,3639072.631,Blackwarrior,2016,-4.489649618,0.005611531,678,0.124320005,0.251849903,0.956114096,0.908318565,12.6379607,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424676.8576,3639264.248,Blackwarrior,2016,-7.076305907,0.001923885,679,0.197032423,0.340389254,0.956114096,0.908318565,12.84661847,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
424684.6361,3639411.124,Blackwarrior,2016,-8.186687964,0.001826946,680,0.071424388,0.318642967,0.956114096,0.908318565,12.99020791,1.454717049,1.258098565,10–30 km,1,-0.498602953,-0.34978
419933.0173,3599734.039,Blackwarrior,2024,,-0.000434276,681,0.042696259,0.951096177,1.275472482,0.956352162,27.20550412,1.454717049,1.258098565,10–30 km,1,-0.179244567,-0.301746403
419934.9813,3599926.612,Blackwarrior,2024,,-0.001007166,682,0.066324884,0.311771472,1.275472482,0.956352162,27.01298693,1.454717049,1.258098565,10–30 km,1,-0.179244567,-0.301746403
419969.0354,3600106.978,Blackwarrior,2024,,-0.000794581,683,0.064013038,0.430408919,1.275472482,0.956352162,26.8311754,1.454717049,1.258098565,10–30 km,1,-0.179244567,-0.301746403
420086.0179,3600364.191,Blackwarrior,2024,,-0.000325407,684,0.062802785,0.320132598,1.275472482,0.956352162,26.56898252,1.454717049,1.258098565,10–30 km,1,-0.179244567,-0.301746403
420212.6121,3600559.392,Blackwarrior,2024,,-0.000185968,685,0.066605943,0.259434688,1.305027957,0.967452609,26.36883882,1.454717049,1.258098565,10–30 km,1,-0.149689092,-0.290645956
420295.6362,3600729.354,Blackwarrior,2024,,-0.000278138,686,0.039095331,0.389874703,1.305027957,0.967452609,26.19593843,1.454717049,1.258098565,10–30 km,1,-0.149689092,-0.290645956
420398.2066,3600844.575,Blackwarrior,2024,,0.000151338,687,-0.002947903,0.36245144,1.305027957,0.967452609,26.07738716,1.454717049,1.258098565,10–30 km,1,-0.149689092,-0.290645956
